Instance,AireRect,AirePoly,AireCirle,QualiteRect,TempsRect,QualiteCercle,TempsCercle
test-639.points,140284.64286502593,110450.5,121922.06929316626,0.2701132440778986,78165,0.1038616329773634,28820
test-64.points,143437.829321663,113215.0,132025.43126711104,0.2669507514168883,88709,0.16614787145794319,28947
test-640.points,132984.08894601543,108932.5,133316.62584773646,0.2207935092466935,219469,0.22384619693605168,65495
test-641.points,134793.3687788959,106705.5,143872.37716379817,0.26322793838083225,73061,0.34831266583070386,32164
test-642.points,135778.1635553871,109208.5,124410.21067480941,0.24329299967847828,176034,0.13919896962973954,68249
test-643.points,140752.74163701068,110883.5,139866.84653047117,0.2693749893988797,88583,0.26138556710846217,29329
test-644.points,131382.3548895899,103832.0,135917.8645649088,0.2653358780490589,59754,0.3090171099941137,27112
test-645.points,139463.28712871272,112328.0,160459.98637475228,0.24157188883192715,66905,0.4284950001313321,28395
test-646.points,145123.21631728052,113580.5,128189.54663707792,0.27771242702119214,81708,0.1286228413951156,26183
test-647.points,135975.84713375792,106272.5,121922.06929316626,0.2795017255993595,193786,0.14725887970233376,66395
test-648.points,137005.02320819118,109764.0,145220.12041218817,0.24817812040551712,83264,0.3230213951039336,27230
test-649.points,138547.40659971308,109787.5,150673.9252588201,0.26195975497860036,65010,0.3724142116253679,28870
test-65.points,142848.72336627348,111283.0,160459.98637475228,0.2836526995702262,77896,0.44190924377265417,26855
test-650.points,139209.24116715684,109072.5,137227.90870145577,0.2763000863385072,60650,0.2581348066786382,26710
test-651.points,131096.27963371214,106645.0,118236.98111050545,0.2292773185213759,180870,0.10869690196920123,69225
test-652.points,135146.51318458415,106235.5,132025.43126711104,0.2721407927160333,58266,0.2427618947255017,28144
test-653.points,137680.40576570574,110842.0,159043.12808798326,0.24213209582744577,220976,0.4348633919270968,67926
test-654.points,136618.83837056503,108864.0,124410.21067480941,0.2549496469959309,135609,0.1428039634296867,64601
test-655.points,139641.06896551728,110223.5,123162.99839133426,0.26689017283535077,107824,0.11739328175329455,28388
test-656.points,136172.84038078366,107441.0,147934.45646488975,0.2674197036586001,189725,0.3768901673000973,66023
test-657.points,133520.79650166506,108054.5,146574.14684588538,0.23568011051520354,76041,0.3564835045822745,30103
test-658.points,137993.46381093052,108134.0,130740.51987179283,0.276133906180577,78599,0.2090602388868703,26689
test-659.points,137640.30033099127,110710.0,143872.37716379817,0.24325083850592777,83817,0.29954274377922663,30885
test-66.points,135767.92107382556,108962.0,132025.43126711104,0.2460116469395346,82230,0.2116649039767171,28242
test-660.points,136224.33584378593,109359.0,120687.42338030548,0.24566186453594052,158936,0.10358931025617912,69948
test-661.points,129346.77059223963,102907.0,124410.21067480941,0.25692878611017345,118154,0.20895770622804477,40799
test-662.points,138667.5447470817,113586.0,123162.99839133426,0.22081545918583023,85039,0.08431495423145696,29356
test-663.points,143529.4816395284,113531.5,126923.48479768123,0.2642260662417779,210880,0.11795831815558877,68092
test-664.points,139349.4490497738,111481.5,125663.70614359173,0.24997823898829674,91835,0.1272157814847461,29249
test-665.points,133768.126394052,104599.5,145220.12041218817,0.27886009392064026,84985,0.3883443076896942,27450
test-666.points,132378.2823831976,104191.0,129461.89166178179,0.27053471396951356,79213,0.24254390169766848,27725
test-667.points,134408.13021410655,107927.0,132025.43126711104,0.24536149632720772,91544,0.22328454665756525,27622
test-668.points,135065.00000000003,109519.0,177952.37426994022,0.23325632995188084,174577,0.6248538999620177,67219
test-669.points,135943.0809471911,106698.0,169093.08298681703,0.27409211931986643,160580,0.5847821232527042,70457
test-67.points,132748.360554285,108700.5,126923.48479768123,0.22123045022134202,76077,0.1676439832170158,27272
test-670.points,139885.25380616402,110811.0,126923.48479768123,0.2623769644364189,88870,0.1454051023606071,27681
test-671.points,131859.22818791945,107582.5,176460.1177594851,0.22565685114139789,179265,0.6402306858409601,71514
test-672.points,140621.47989500052,111943.0,133316.62584773646,0.2561882377192011,177752,0.19093311638723698,67353
test-673.points,136128.10564542757,111698.5,153438.52679397908,0.2187102391296889,77728,0.37368475667962486,27841
test-674.points,140047.00126220688,109750.5,149301.04926920132,0.27604886777014115,92119,0.360367827656378,31034
test-675.points,133878.5478756477,104818.0,169093.08298681703,0.277247685279701,73513,0.613206538827463,27519
test-676.points,134159.71569694416,107541.5,157632.55298652145,0.24751575621452337,142615,0.46578346951196936,68774
test-677.points,131457.68145606807,105721.5,125663.70614359173,0.24343375241618848,71988,0.1886296178505955,27816
test-678.points,136984.49258836938,109127.5,129461.89166178179,0.2552701435327427,60856,0.18633609000281126,27244
test-679.points,138157.2686308492,109525.5,125663.70614359173,0.26141646128845974,69132,0.14734656444016903,25964
test-68.points,131145.85175754223,106593.0,120687.42338030548,0.23034206521574796,161561,0.132226538143269,64894
test-680.points,138762.37594185857,109532.5,120687.42338030548,0.26686030120611304,71001,0.10184121954949887,29071
test-681.points,134173.1243703991,107326.5,134614.10361366902,0.2501397545843673,63578,0.25424851843364893,26109
test-682.points,133821.22819913135,106532.0,143872.37716379817,0.2561599162611361,71833,0.3505085529587182,28645
test-683.points,137296.5904566489,109500.5,124410.21067480941,0.2538444158396438,75148,0.13616111958218835,25797
test-684.points,140642.80186451218,110710.0,121922.06929316626,0.2703712570184462,220228,0.10127422358564053,75033
test-685.points,135687.88142066068,110905.0,139866.84653047117,0.22346045192426556,82085,0.2611410353948982,27633
test-686.points,135257.42750507095,109473.0,141195.74022293967,0.2355323002481977,163238,0.28977684198788434,69722
test-687.points,128575.05665236054,105594.0,173494.45429449633,0.21763600822357843,72014,0.6430332622544495,29695
test-688.points,134857.41176470587,106529.0,167638.52558820497,0.26592206596049794,64309,0.5736421593012697,28644
test-689.points,137998.2487309644,112339.5,149301.04926920132,0.2284036223319883,82029,0.3290165014905828,28017
test-69.points,137222.99999999997,108415.5,137227.90870145577,0.26571385087925603,64763,0.26575912762894394,26907
test-690.points,138515.352749301,108514.5,133316.62584773646,0.2764686078754546,75693,0.2285604766896263,27609
test-691.points,135515.77258426967,110710.0,120687.42338030548,0.22406081279260825,110625,0.0901221513892645,36736
test-692.points,132843.1306051371,108172.0,124410.21067480941,0.22807316685590617,77966,0.1501147309360038,28939
test-693.points,140949.13285198555,111473.0,138544.23602330987,0.2644239668079764,71512,0.24285016123464764,28382
test-694.points,140215.80713719263,111962.5,137227.90870145577,0.2523461617701699,77337,0.2256595619198909,29437
test-695.points,137441.69392238217,111438.5,137227.90870145577,0.2333412054396118,95332,0.2314227910592459,28274
test-696.points,138063.79958506222,108474.0,142530.91710071533,0.2727824140813673,128093,0.313963872455292,39237
test-697.points,141588.06415581697,114502.0,147934.45646488975,0.23655538030616907,129653,0.29198141923188903,40185
test-698.points,139184.3701836514,110070.0,126923.48479768123,0.26450776945263366,83108,0.15311606066758632,26888
test-699.points,137943.0853142773,107094.0,147934.45646488975,0.2880561498709293,82334,0.3813514899517223,27848
test-7.points,137673.39993851833,109617.0,160459.98637475228,0.2559493503609689,83043,0.46382391759263863,26843
test-70.points,146066.74461269658,113923.5,128189.54663707792,0.28214762198050947,72058,0.12522479240084716,26754
test-700.points,143446.4097942527,112785.5,130740.51987179283,0.27185152164287674,117402,0.15919617213021908,27735
test-701.points,138731.32584269662,109372.5,149301.04926920132,0.26842968609747997,171243,0.36506936633249976,68382
test-702.points,139274.01753905174,109026.0,130740.51987179283,0.2774385700571582,188092,0.19916827061244868,66647
test-703.points,140845.92111324376,110692.0,163312.5525042118,0.2724128312185503,199436,0.4753780987263019,72175
test-704.points,140496.73275488068,112017.0,143872.37716379817,0.25424473744950027,157231,0.2843798455930633,68101
test-705.points,136326.60118826583,110563.0,152053.084433746,0.23302190776539922,78640,0.3752619269895534,27522
test-706.points,136903.06059009486,109330.0,123162.99839133426,0.25220031638246465,69815,0.12652518422513737,26699
test-707.points,136563.26076618227,105911.0,150673.9252588201,0.2894152709934026,59703,0.4226466113889973,28584
test-708.points,144273.0291970803,113770.0,167638.52558820497,0.2681113579773253,230050,0.4734862053986548,72164
test-709.points,140834.39247393073,112819.0,128189.54663707792,0.24832158124013448,722011,0.13624076296614862,29062
test-71.points,140167.07080163836,109101.0,147934.45646488975,0.28474597667884205,75451,0.3559404264387105,29088
test-710.points,136232.13546412796,108286.5,129461.89166178179,0.25807127817528475,169188,0.19554969143689926,70130
test-711.points,134466.60435643565,108095.0,120687.42338030548,0.24396692128623565,103459,0.1164940411703177,32362
test-712.points,141564.69404934687,110464.5,124410.21067480941,0.28154016946029614,71272,0.12624608516590774,26826
test-713.points,135904.7221006565,108891.5,154830.25233951936,0.24807466239932885,225335,0.421876384653709,66623
test-714.points,139136.27388838833,108614.0,137227.90870145577,0.2810160190066504,68652,0.26344586058386366,26857
test-715.points,139453.25367555444,111309.5,132025.43126711104,0.2528423330942502,89063,0.18611108007053345,27479
test-716.points,131598.19445372533,105850.0,128189.54663707792,0.2432517189770933,63931,0.2110490943512322,26639
test-717.points,136072.4115933139,105201.5,169093.08298681703,0.2934455458649725,59394,0.6073257794500746,32629
test-718.points,135000.24048118305,111272.0,128189.54663707792,0.21324538501314838,72691,0.15203776904412547,27125
test-719.points,138572.48020565548,110781.0,128189.54663707792,0.25086865261782676,73042,0.15714379394551337,28141
test-72.points,134449.20547945207,108593.0,125663.70614359173,0.23810195389621858,103069,0.15719895521434823,29844
test-720.points,135556.26556109582,106801.5,129461.89166178179,0.2692355965140547,69704,0.21217297193187168,27363
test-721.points,128046.9787597475,103290.5,121922.06929316626,0.239678177177451,99620,0.18038027982405214,30060
test-722.points,136878.85253866712,107589.0,153438.52679397908,0.2722383565110478,101491,0.4261544097814747,39929
test-723.points,133523.37732997484,106927.5,130740.51987179283,0.24872813195833476,60781,0.22270248412983396,26227
test-724.points,141416.17735975815,111275.5,159043.12808798326,0.2708653509510912,73479,0.429273542585594,28516
test-725.points,128971.99249975327,105920.5,141195.74022293967,0.21763013297476186,63109,0.3330350614181359,27176
test-726.points,132846.7305173106,104910.5,125663.70614359173,0.2662863156434352,77475,0.1978181987845995,26593
test-727.points,139013.75781071835,108601.5,150673.9252588201,0.2800353384687906,172729,0.38740187988950514,68235
test-728.points,138719.65771812078,108553.5,121922.06929316626,0.2778920782666683,81117,0.12315189554612482,26941
test-729.points,138729.4304923868,106701.5,121922.06929316626,0.30016382611666015,68846,0.1426462542060445,31049
test-73.points,141049.75491679276,110630.0,177952.37426994022,0.27496840745541684,72069,0.608536330741573,30005
test-730.points,138297.5,110990.5,150673.9252588201,0.24603006563624819,84832,0.3575389358442398,28300
test-731.points,133096.6416203855,104027.5,130740.51987179283,0.27943708750460683,72697,0.25678805961685924,26948
test-732.points,134590.50554645443,109882.0,146574.14684588538,0.22486399543559843,98483,0.3339231798282283,27802
test-733.points,141092.4333364565,111285.5,120687.42338030548,0.26784202197461937,83525,0.0844847116677867,27781
test-734.points,134769.63974763406,107382.5,147934.45646488975,0.25504285845118213,207773,0.37764027159816305,69208
test-735.points,134798.43407477523,105668.5,123162.99839133426,0.27567282657343695,127705,0.16556020376303504,29302
test-736.points,142601.00487804876,111947.0,124410.21067480941,0.27382605052434417,191731,0.11133135032479125,62720
test-737.points,139355.92658737698,110584.0,121922.06929316626,0.2601816409912554,83593,0.10252902131561759,30742
test-738.points,135628.0304700162,108520.5,133316.62584773646,0.24979179482232583,110238,0.2284925506953659,51846
test-739.points,130808.0,104621.0,124410.21067480941,0.25030347635751915,153794,0.18915141964624138,52931
test-74.points,136888.86792452825,107139.0,142530.91710071533,0.27767543027775377,93319,0.33033645171893844,27453
test-740.points,132566.7479025821,107151.5,172021.0473399627,0.2371898471097662,69915,0.605400272884306,26765
test-741.points,140223.2815013405,112248.0,123162.99839133426,0.24922743836273709,89564,0.097240025580271,26656
test-742.points,129384.83730428877,103742.5,126923.48479768123,0.24717292627697196,66875,0.22344733159198227,26600
test-743.points,142435.78180793082,112960.5,150673.9252588201,0.2609344134270901,79544,0.3338638307976689,27907
test-744.points,135446.243508367,105737.0,126923.48479768123,0.2809730133100714,89010,0.20036964163614668,26025
test-745.points,141184.31562087053,113526.5,141195.74022293967,0.2436243134499041,69696,0.24372494724086158,27683
test-746.points,139175.20281359905,112478.0,119459.06065275188,0.2373548855207157,96191,0.06206600982193744,26417
test-747.points,137888.78048780485,110055.0,126923.48479768123,0.2529079141138961,147388,0.15327322518450992,49368
test-748.points,141032.23374307962,111590.5,133316.62584773646,0.26383727775285193,72115,0.19469512053209237,27145
test-749.points,143973.67868852458,111710.5,147934.45646488975,0.28881061931084884,172733,0.32426635334091025,68727
test-75.points,137709.26981132073,108245.5,125663.70614359173,0.2721939462732468,112244,0.16091390536873806,41552
test-750.points,140635.44080512354,111684.0,135917.8645649088,0.25922639594860075,144395,0.21698600126167422,41539
test-751.points,136610.6259634888,108302.0,135917.8645649088,0.26138599438134835,87445,0.25498942369401134,29880
test-752.points,140478.93436838393,111721.5,129461.89166178179,0.25740286666741796,84343,0.15879120546879322,28158
test-753.points,144643.47770016125,114512.5,139866.84653047117,0.2631239183509333,228263,0.22141116935243899,69288
test-754.points,135054.27726432533,104893.0,133316.62584773646,0.2875432799550526,84698,0.2709773373603239,28682
test-755.points,140584.77973379128,112446.0,153438.52679397908,0.2502426029720157,72275,0.3645530013871465,28484
test-756.points,141017.4622441778,112503.0,124410.21067480941,0.25345512781150537,192141,0.10583905029029816,67165
test-757.points,137794.45945945947,109173.0,125663.70614359173,0.2621660983893406,97854,0.1510511403331567,29908
test-758.points,134421.7668408551,106129.5,130740.51987179283,0.2665824944134769,82965,0.23189612569354257,26649
test-759.points,141379.71222540003,110079.5,173494.45429449633,0.28434188223420365,79040,0.5760832334312596,27968
test-76.points,137250.48880199078,108557.5,142530.91710071533,0.26431143681450653,96198,0.3129532008448548,29454
test-760.points,137683.1303626943,109727.0,157632.55298652145,0.25477895470298373,76966,0.4365885605778108,27180
test-761.points,138447.74524647102,109069.5,133316.62584773646,0.2693534420389845,64617,0.22230894840204152,27239
test-762.points,140836.82741328876,112009.5,123162.99839133426,0.25736502183554744,78671,0.09957636085630472,29957
test-763.points,138177.2717813384,109615.5,125663.70614359173,0.2605632577631667,69544,0.1464045335157138,26962
test-764.points,140994.52715382428,112775.5,135917.8645649088,0.2502230285285747,88380,0.2052073771777454,26380
test-765.points,137049.302189781,109937.0,124410.21067480941,0.246616718573192,69879,0.13165004206781528,28135
test-766.points,128118.0,107112.5,125663.70614359173,0.19610689695413708,69412,0.17319366221114918,26302
test-767.points,135284.17593360995,108132.0,163312.5525042118,0.2511021338143191,75487,0.5103073327434229,29240
test-768.points,142829.45316070068,112618.0,142530.91710071533,0.26826487027562806,78371,0.2656139968807414,26708
test-769.points,143929.66297413583,112874.0,130740.51987179283,0.2751356643171663,63394,0.15828729266077946,27928
test-77.points,142673.8333919157,112676.5,125663.70614359173,0.26622528559118974,78374,0.11526100068418632,27882
test-770.points,141851.40737527114,113366.5,124410.21067480941,0.2512638863797607,106325,0.09741599744906493,32053
test-771.points,141870.82948870392,113645.0,128189.54663707792,0.24836842350040844,81155,0.12798228375272047,30531
test-772.points,133688.00000000003,105076.0,166190.25137490008,0.2722981461037728,71417,0.5816195075459676,26437
test-773.points,134417.19502074688,104359.5,120687.42338030548,0.28802068830098726,73104,0.1564584286078936,25658
test-774.points,137766.82829920936,108102.5,139866.84653047117,0.2744092717486586,136345,0.2938354481207297,34391
test-775.points,142821.4150943396,112637.5,128189.54663707792,0.2679739437961568,214998,0.13807166030032558,69605
test-776.points,136926.23076923075,109511.0,123162.99839133426,0.2503422557481052,137472,0.12466326114576853,68171
test-777.points,134588.64288681519,107632.0,173494.45429449633,0.250451937033737,65114,0.6119226093958705,27951
test-778.points,143542.15169855536,114132.0,134614.10361366902,0.2576854142445182,127691,0.17945978002373586,30947
test-779.points,136179.51258856565,111193.0,125663.70614359173,0.22471299981622628,721522,0.13014044178672868,35320
test-78.points,126477.03018867923,101818.0,117021.1847535662,0.2421873361161997,154304,0.1493172597533461,66815
test-780.points,133626.64491362762,105970.5,145220.12041218817,0.26097965861846095,70753,0.37038251600387073,27521
test-781.points,133456.09926655277,107830.0,118236.98111050545,0.23765277999214285,65141,0.09651285459060976,26989
test-782.points,139202.98149466197,112376.5,143872.37716379817,0.2387196744396023,221948,0.280271027873249,68293
test-783.points,136358.5715474225,110098.0,150673.9252588201,0.2385199690041826,94023,0.36854370886682863,27350
test-784.points,141523.10206407498,111238.5,160459.98637475228,0.272249284771684,79303,0.442486067096844,27535
test-785.points,137926.01877525644,108578.5,137227.90870145577,0.27028848966652186,193827,0.2638589472267141,68469
test-786.points,140694.910886837,112581.0,124410.21067480941,0.2497216305312353,78763,0.10507288685310501,27874
test-787.points,143666.6268107611,113821.5,130740.51987179283,0.2622099235272872,96108,0.14864520210850163,28087
test-788.points,137329.45834542817,108104.0,124410.21067480941,0.2703457628341983,85632,0.1508381805928496,29373
test-789.points,136115.96089584075,110446.5,128189.54663707792,0.23241534042129675,85551,0.1606483377660488,24841
test-79.points,135332.0272314675,107451.0,134614.10361366902,0.25947666593579877,116962,0.2527952612229669,42997
test-790.points,138374.67632786886,110736.5,134614.10361366902,0.24958506299069283,84210,0.21562541360499043,29669
test-791.points,144128.96934306566,113931.5,123162.99839133426,0.2650493440625785,94044,0.08102674318633785,27399
test-792.points,141834.89743075875,111077.5,121922.06929316626,0.27690033922944557,80271,0.09763065691221229,27122
test-793.points,141421.68297825925,112019.0,126923.48479768123,0.2624794274030231,100765,0.13305318559959667,27478
test-794.points,140655.30675909875,110418.0,154830.25233951936,0.2738439997020301,155900,0.4022193151435396,30506
test-795.points,136351.55591970496,108291.0,153438.52679397908,0.2591217729978019,172218,0.4169093165081039,69689
test-796.points,135687.71331058018,109300.0,119459.06065275188,0.24142464145087073,766492,0.09294657504805026,29110
test-797.points,133527.8877128394,108160.0,129461.89166178179,0.23454038196042348,67831,0.19694796284931382,26529
test-798.points,144218.2478048779,114463.0,130740.51987179283,0.25995516284631637,78088,0.1422076991848269,28088
test-799.points,139396.09007164795,111547.5,169093.08298681703,0.24965678362713595,75181,0.5158841120313502,27334
test-8.points,134291.64312267659,108907.0,145220.12041218817,0.23308550527217342,54942,0.3334323818688254,28060
test-80.points,136413.46979201058,108049.5,123162.99839133426,0.262509033285768,69487,0.13987569022840707,28581
test-800.points,142326.8406527796,114054.5,132025.43126711104,0.24788448200447677,89752,0.15756442110667312,26633
test-801.points,140718.6008862629,110049.5,143872.37716379817,0.2786845999869414,160247,0.3073423974102396,65098
test-802.points,131152.0,105599.0,129461.89166178179,0.24198145815774774,66811,0.22597649278669096,27703
test-803.points,137108.12607003888,108778.5,123162.99839133426,0.26043405700610767,85802,0.13223659446797176,25670
test-804.points,140839.1746716698,112974.0,135917.8645649088,0.24665121772859067,64409,0.20308977786843707,26608
test-805.points,144155.323076923,112188.5,152053.084433746,0.2849385015123922,221697,0.35533574683453306,68860
test-806.points,135321.88478333896,105458.5,141195.74022293967,0.28317665037279083,66644,0.3388749149944259,28328
test-807.points,142041.83039370933,111759.0,142530.91710071533,0.2709654738652756,205919,0.27534173624240843,67819
test-808.points,141528.22780736478,111319.0,153438.52679397908,0.27137530706676105,70296,0.37836781496401395,27024
test-809.points,131066.67761226493,106013.0,149301.04926920132,0.23632646573783345,203423,0.40832774536331695,68409
test-81.points,126825.34926241434,102788.0,161883.12784682843,0.2338536527845112,173696,0.5749224408182709,51761
test-810.points,142101.37400530503,111462.0,125663.70614359173,0.2748862751906931,65904,0.12741298508542576,27262
test-811.points,136359.01646843553,111709.5,132025.43126711104,0.22065729833573267,76009,0.18186395308466197,27082
test-812.points,136606.58169397173,109054.5,130740.51987179283,0.25264506915323737,152883,0.19885488330873846,48235
test-813.points,140540.83739805972,108999.0,129461.89166178179,0.28937730986577614,88574,0.1877346733619738,34004
test-814.points,137802.86061940042,112241.5,129461.89166178179,0.22773537968933444,176150,0.15342267932789366,67908
test-815.points,138021.74794520542,109020.0,123162.99839133426,0.26602227064029926,67539,0.12972847542959332,26604
test-816.points,126287.66918630502,103421.0,146574.14684588538,0.22110276623031133,79441,0.4172571029663741,27688
test-817.points,130271.50250427023,105698.5,157632.55298652145,0.2324820362093145,80975,0.4913414380196639,27065
test-818.points,135853.12,108295.5,139866.84653047117,0.25446689843991677,70104,0.2915296252427033,27764
test-819.points,138083.3933633104,110267.5,126923.48479768123,0.2522583114998562,59829,0.1510507157383747,27299
test-82.points,138354.8866571018,109751.5,133316.62584773646,0.26061955105034373,95377,0.21471347405490104,27270
test-820.points,138931.5956817774,111777.0,156228.26107036683,0.24293544899019826,66742,0.3976780649898175,28001
test-821.points,131617.84781873517,107325.5,161883.12784682843,0.22634274071618732,64832,0.5083379797608996,27645
test-822.points,136023.2642082432,112656.5,163312.5525042118,0.20741603199321124,204216,0.4496505084412512,69562
test-823.points,134749.15202635256,107411.0,119459.06065275188,0.25451910908894404,70705,0.1121678473596921,29555
test-824.points,142429.5172413793,112910.0,128189.54663707792,0.2614428947071057,88856,0.13532500785650448,26773
test-825.points,137447.65501799277,109576.5,123162.99839133426,0.2543533971060654,79960,0.1239909870395044,28139
test-826.points,132643.64917431193,105888.5,129461.89166178179,0.25267285091687874,107536,0.22262466331831865,29412
test-827.points,135580.93930599364,106636.0,190116.62102463993,0.27143684408636526,142158,0.7828558931752871,41244
test-828.points,144253.36153846158,113562.0,132025.43126711104,0.2702608402323099,92385,0.16258459050660456,26148
test-829.points,132725.71277842898,108836.5,124410.21067480941,0.21949633421167514,153670,0.14309271866340256,34761
test-83.points,139086.09848283196,112450.5,139866.84653047117,0.23686509604521078,125434,0.2438081336274287,38540
test-830.points,144398.47847442934,113301.0,145220.12041218817,0.27446782000537806,71863,0.28171967071948334,29187
test-831.points,137348.96815286597,108491.5,132025.43126711104,0.26598828620551807,80278,0.21691958602389172,29711
test-832.points,141713.00653983356,112023.0,130740.51987179283,0.26503491729228434,73321,0.16708640075513803,28985
test-833.points,141929.43547436656,112991.5,137227.90870145577,0.25610718925199305,76393,0.2144976277105426,29623
test-834.points,142689.6331289334,114026.5,124410.21067480941,0.25137255926414825,89755,0.09106401296899769,29553
test-835.points,138679.01571301516,107323.0,177952.37426994022,0.2921649200359211,76778,0.6581010060279737,30587
test-836.points,131908.6883525708,104989.5,134614.10361366902,0.25639886229166553,90401,0.2821672987648196,27231
test-837.points,130315.13876454781,109972.5,126923.48479768123,0.18497932450883448,94633,0.15413839639620108,29073
test-838.points,140722.77359311125,109502.0,134614.10361366902,0.2851160124300127,72430,0.2293300908994267,30005
test-839.points,139386.94267515955,108632.0,141195.74022293967,0.28311126256682706,161642,0.2997619506493452,42731
test-84.points,128858.26786448604,105742.5,147934.45646488975,0.21860432526643536,440856,0.39900661006586513,173489
test-840.points,138022.5020943871,110889.5,123162.99839133426,0.2446850431680827,138725,0.11068224125218573,41914
test-841.points,132588.0,105949.5,194781.88611522075,0.25142638709951437,82074,0.8384408243098906,43003
test-842.points,139739.4138017566,110295.5,137227.90870145577,0.266954805969025,147759,0.24418411178566468,43636
test-843.points,135432.0,108463.0,146574.14684588538,0.2486470040474631,122016,0.3513746332471477,39327
test-844.points,136859.53009875485,108450.0,139866.84653047117,0.2619597058437515,111341,0.28968968677244056,43063
test-845.points,133778.4687312181,106326.0,137227.90870145577,0.2581914934373353,77744,0.29063360515260395,36948
test-846.points,131785.23280264347,109014.0,147934.45646488975,0.20888356360323868,158657,0.3570225518271941,39607
test-847.points,140092.95277863057,111297.0,133316.62584773646,0.2587307185155985,124911,0.19784563687912926,38869
test-848.points,138725.31987568445,108125.5,138544.23602330987,0.2830028057737024,73096,0.2813280495656425,28506
test-849.points,132052.07752685816,106593.5,119459.06065275188,0.238837992249604,381125,0.12069742200745703,740676
test-85.points,141244.88539042827,110748.5,170553.92357073628,0.2753661258656168,136302,0.5400111384870792,39272
test-850.points,141087.38823529411,111525.5,123162.99839133426,0.26506842143988707,156568,0.10434831846828097,38980
test-851.points,138067.2034320509,112622.0,128189.54663707792,0.22593457257064253,156441,0.13822829142687865,41243
test-852.points,146489.4,115178.5,141195.74022293967,0.27184674223053773,130442,0.2258862567487827,40552
test-853.points,130026.16082474226,104504.0,146574.14684588538,0.24422185585951017,96291,0.4025697279136242,86115
test-854.points,137537.50949223357,111920.0,123162.99839133426,0.22889125707857017,150800,0.10045566825709673,39281
test-855.points,138607.6656188605,109027.0,153438.52679397908,0.2713150469045329,171698,0.4073442981461388,39674
test-856.points,134883.59547169812,109148.5,143872.37716379817,0.23578056933167302,79948,0.3181342589572753,29625
test-857.points,134838.84082909656,106420.5,134614.10361366902,0.26703821941352057,169501,0.2649264344150706,41026
test-858.points,137092.69027237353,106447.0,135917.8645649088,0.28789623260752784,160140,0.27685951285530663,41211
test-859.points,135559.3089489274,109728.0,152053.084433746,0.23541219150014037,81098,0.38572729325009103,29925
test-86.points,131689.75459546485,105633.5,137227.90870145577,0.24666658394794116,102018,0.2990945931116149,41177
test-860.points,137428.30666031293,109091.0,126923.48479768123,0.25975842792084514,119973,0.16346430775848808,37927
test-861.points,130125.22539312759,101457.0,133316.62584773646,0.2825652778332455,63032,0.3140209729021799,28772
test-862.points,138422.38132295723,111140.5,126923.48479768123,0.2454720045614085,75277,0.14200930171882642,26925
test-863.points,135327.30317940947,105793.5,137227.90870145577,0.2791646290122689,84723,0.29712986810584563,27820
test-864.points,133288.2448173742,106291.5,130740.51987179283,0.25398780539717847,72114,0.23001857977159812,28649
test-865.points,138686.90934187826,106678.5,126923.48479768123,0.3000455512767639,1184660,0.18977567923884608,29667
test-866.points,137843.76203966007,107574.5,120687.42338030548,0.2813795280448439,95159,0.12189620570214577,33634
test-867.points,137639.1581553261,106047.5,132025.43126711104,0.2979010175188108,74339,0.24496505119980228,29097
test-868.points,136889.49522193449,108709.0,132025.43126711104,0.25922872275464304,82340,0.2144848289204302,30451
test-869.points,134340.79141422876,107515.5,128189.54663707792,0.24950161989879382,100929,0.1922889875141529,28775
test-87.points,127068.78892733558,102901.5,118236.98111050545,0.23485847074469834,86664,0.1490306857577921,28378
test-870.points,137755.87564479836,110288.0,163312.5525042118,0.24905588681269375,78298,0.4807826101136281,27853
test-871.points,133089.07216494848,109156.5,118236.98111050545,0.21925008739698026,70536,0.0831877268921728,29049
test-872.points,140999.7580363817,110695.5,129461.89166178179,0.2737623303240124,68252,0.169531658123246,28552
test-873.points,137509.0400226543,106954.0,137227.90870145577,0.28568393910142964,122972,0.2830554135558818,49296
test-874.points,140293.5110812626,109099.5,149301.04926920132,0.2859225851746581,71247,0.36848518342615066,28124
test-875.points,137640.19777755122,108158.0,141195.74022293967,0.27258453168097807,79332,0.3054581281360571,30622
test-876.points,141185.69975737965,112394.0,138544.23602330987,0.256167586858548,98837,0.23266576528382177,30193
test-877.points,139299.19999999995,113035.0,176460.1177594851,0.2323545804396865,89035,0.5611104326932816,31695
test-878.points,140102.8667298854,110957.0,142530.91710071533,0.26267713375348456,68236,0.28455993854119455,27093
test-879.points,145076.5317919075,115226.0,135917.8645649088,0.25906073101476657,94106,0.17957635051905663,27967
test-88.points,137835.06599636318,111291.5,125663.70614359173,0.23850488129249015,86754,0.12914019618382122,29724
test-880.points,134122.76740420933,110495.0,141195.74022293967,0.21383562517950438,89553,0.2778473254259439,28911
test-881.points,140973.37369022195,110888.5,125663.70614359173,0.271307427643281,63140,0.13324380926418633,26523
test-882.points,136395.53405762874,109385.0,125663.70614359173,0.24693087770378708,100175,0.148820278315964,27624
test-883.points,137865.2737711805,112855.0,132025.43126711104,0.2216142286223961,69958,0.16986780618591157,27167
test-884.points,139497.9624809263,108025.0,119459.06065275188,0.29134887739806814,76063,0.10584643048138753,26522
test-885.points,140892.6050838013,112699.0,176460.1177594851,0.25016730480129623,77816,0.5657647162750787,29393
